Div,Round,Date,Time,timestamp,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAR,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
san marino-2003-2004,1,2003-09-12,,200309120000,friday,AC Juvenes/Dogana,SP Cailungo,0,1,1,A,L,W,,,,,,,
san marino-2003-2004,1,2003-09-13,,200309130000,saturday,SS San Giovanni,AC Libertas,1,1,2,D,D,D,,,,,,,
san marino-2003-2004,1,2003-09-13,,200309130000,saturday,SP Tre Penne,SP La Fiorita,2,3,5,A,L,W,,,,,,,
san marino-2003-2004,1,2003-09-13,,200309130000,saturday,SS Cosmos,S.S. Montevito,1,1,2,D,D,D,,,,,,,
san marino-2003-2004,1,2003-09-13,,200309130000,saturday,SC Faetano,SS Virtus,0,6,6,A,L,W,,,,,,,
san marino-2003-2004,1,2003-09-14,,200309140000,sunday,SS Folgore/Falciano,SS Pennarossa,1,1,2,D,D,D,,,,,,,
san marino-2003-2004,1,2003-09-14,,200309140000,sunday,SS Murata,SP Tre Fiori,1,0,1,H,W,L,,,,,,,
san marino-2003-2004,2,2003-09-20,,200309200000,saturday,SS Pennarossa,SS San Giovanni,2,1,3,H,W,L,,,,,,,
san marino-2003-2004,2,2003-09-20,,200309200000,saturday,SP Cailungo,SP Tre Penne,2,0,2,H,W,L,,,,,,,
san marino-2003-2004,2,2003-09-20,,200309200000,saturday,SP La Fiorita,AC Juvenes/Dogana,1,2,3,A,L,W,,,,,,,
san marino-2003-2004,2,2003-09-20,,200309200000,saturday,AC Libertas,SS Folgore/Falciano,3,0,3,H,W,L,,,,,,,
san marino-2003-2004,2,2003-09-20,,200309200000,saturday,SS Virtus,SS Murata,2,3,5,A,L,W,,,,,,,
san marino-2003-2004,2,2003-09-20,,200309200000,saturday,FC Domagnano,SS Cosmos,0,0,0,D,D,D,0,0,0,D,D,D,
san marino-2003-2004,2,2003-09-21,,200309210000,sunday,S.S. Montevito,SC Faetano,1,3,4,A,L,W,,,,,,,
san marino-2003-2004,3,2003-09-23,,200309230000,tuesday,SS Folgore/Falciano,SS San Giovanni,0,2,2,A,L,W,,,,,,,
san marino-2003-2004,3,2003-09-23,,200309230000,tuesday,SS Pennarossa,SP Cailungo,1,3,4,A,L,W,,,,,,,
san marino-2003-2004,3,2003-09-23,,200309230000,tuesday,SS Cosmos,SS Virtus,0,2,2,A,L,W,,,,,,,
san marino-2003-2004,3,2003-09-24,,200309240000,wednesday,SP La Fiorita,AC Libertas,1,2,3,A,L,W,,,,,,,
san marino-2003-2004,3,2003-09-24,,200309240000,wednesday,AC Juvenes/Dogana,SP Tre Penne,2,1,3,H,W,L,,,,,,,
san marino-2003-2004,3,2003-09-24,,200309240000,wednesday,SP Tre Fiori,SC Faetano,3,3,6,D,D,D,,,,,,,
san marino-2003-2004,3,2003-09-24,,200309240000,wednesday,SS Murata,FC Domagnano,0,1,1,A,L,W,,,,,,,
san marino-2003-2004,4,2003-09-27,,200309270000,saturday,AC Juvenes/Dogana,SS Pennarossa,1,1,2,D,D,D,,,,,,,
san marino-2003-2004,4,2003-09-27,,200309270000,saturday,SP Cailungo,SS Folgore/Falciano,7,0,7,H,W,L,,,,,,,
san marino-2003-2004,4,2003-09-27,,200309270000,saturday,SS San Giovanni,SP La Fiorita,1,0,1,H,W,L,,,,,,,
san marino-2003-2004,4,2003-09-27,,200309270000,saturday,SC Faetano,SS Cosmos,2,0,2,H,W,L,,,,,,,
san marino-2003-2004,4,2003-09-27,,200309270000,saturday,SP Tre Fiori,S.S. Montevito,2,0,2,H,W,L,,,,,,,
